slide_type,image,slide_number,response,Answer.condition,workerid,audio,Answer.time_in_minutes
trial_2,13,69,"[1087, 'Yes']",age2-anyQUD,19,all.wav,10.804566666666666
trial_2,13,70,"[1732, 'No']",age2-anyQUD,19,summa.wav,10.804566666666666
trial_2,13,71,"[1536, 'No']",age2-anyQUD,19,five.wav,10.804566666666666
trial_2,0,72,"[1454, 'Yes']",age2-anyQUD,19,none.wav,10.804566666666666
trial_2,2,73,"[1114, 'Yes']",age2-anyQUD,19,two.wav,10.804566666666666
trial_2,2,74,"[1383, 'No']",age2-anyQUD,19,none.wav,10.804566666666666
trial_2,11,75,"[4329, 'Yes']",age2-anyQUD,19,eleven.wav,10.804566666666666
trial_2,2,76,"[1886, 'No']",age2-anyQUD,19,twelve.wav,10.804566666666666
trial_2,8,77,"[2118, 'No']",age2-anyQUD,19,two.wav,10.804566666666666
trial_2,0,78,"[1705, 'No']",age2-anyQUD,19,all.wav,10.804566666666666
trial_2,11,79,"[2272, 'Yes']",age2-anyQUD,19,summa.wav,10.804566666666666
trial_2,0,80,"[1455, 'No']",age2-anyQUD,19,summa.wav,10.804566666666666
trial_2,13,81,"[2001, 'No']",age2-anyQUD,19,summa.wav,10.804566666666666
trial_2,8,82,"[3790, 'Yes']",age2-anyQUD,19,eight.wav,10.804566666666666
trial_2,11,83,"[1607, 'No']",age2-anyQUD,19,all.wav,10.804566666666666
bot_check,Patricia,1,"[0, 'Patricia']",age2-anyQUD,20,,11.367866666666666
audio_check,,3,"[0, 'Four']",age2-anyQUD,20,,11.367866666666666
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,20,,11.367866666666666
practice_trial,13,6,"[1927, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
practice_trial,13,7,"[1889, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
practice_trial,0,8,"[1594, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
practice_trial,0,9,"[4265, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
trial_1,2,11,"[2021, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_1,0,12,"[1962, 'Yes']",age2-anyQUD,20,none.wav,11.367866666666666
trial_1,5,13,"[1962, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,0,14,"[2031, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,8,15,"[4443, 'No']",age2-anyQUD,20,eleven.wav,11.367866666666666
trial_1,13,16,"[1578, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,13,17,"[2618, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,13,18,"[4200, 'No']",age2-anyQUD,20,eight.wav,11.367866666666666
trial_1,8,19,"[2283, 'Yes']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,13,20,"[2008, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,8,21,"[1668, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
trial_1,2,22,"[1690, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_1,13,23,"[2121, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,8,24,"[3888, 'Yes']",age2-anyQUD,20,eight.wav,11.367866666666666
trial_1,0,25,"[1520, 'No']",age2-anyQUD,20,five.wav,11.367866666666666
trial_1,5,26,"[1914, 'No']",age2-anyQUD,20,four.wav,11.367866666666666
trial_1,11,27,"[5026, 'No']",age2-anyQUD,20,thirteen.wav,11.367866666666666
trial_1,2,28,"[1539, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,2,29,"[1487, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_1,11,30,"[4729, 'Yes']",age2-anyQUD,20,eleven.wav,11.367866666666666
trial_1,0,31,"[2114, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,13,32,"[1759, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,5,33,"[2325, 'Yes']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,5,34,"[1574, 'No']",age2-anyQUD,20,ten.wav,11.367866666666666
trial_1,0,35,"[1628, 'Yes']",age2-anyQUD,20,none.wav,11.367866666666666
trial_1,11,36,"[1681, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,0,37,"[1802, 'No']",age2-anyQUD,20,eleven.wav,11.367866666666666
trial_1,13,38,"[1668, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,8,39,"[2427, 'Yes']",age2-anyQUD,20,eight.wav,11.367866666666666
trial_1,13,40,"[2599, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_1,11,41,"[3722, 'No']",age2-anyQUD,20,seven.wav,11.367866666666666
trial_1,2,42,"[1426, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_1,13,43,"[1354, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,5,44,"[1265, 'Yes']",age2-anyQUD,20,five.wav,11.367866666666666
trial_1,0,45,"[1768, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_1,11,46,"[1737, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,20,,11.367866666666666
trial_2,5,48,"[1543, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,8,49,"[2420, 'Yes']",age2-anyQUD,20,eight.wav,11.367866666666666
trial_2,0,50,"[1808, 'No']",age2-anyQUD,20,three.wav,11.367866666666666
trial_2,13,51,"[2198, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,13,52,"[2323, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,0,53,"[1225, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,13,54,"[1072, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,13,55,"[4066, 'No']",age2-anyQUD,20,ten.wav,11.367866666666666
trial_2,2,56,"[1776, 'Yes']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,5,57,"[1236, 'Yes']",age2-anyQUD,20,five.wav,11.367866666666666
trial_2,13,58,"[1600, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,5,59,"[1670, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_2,13,60,"[1544, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
trial_2,2,61,"[1291, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_2,0,62,"[1545, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
trial_2,11,63,"[1802, 'No']",age2-anyQUD,20,one.wav,11.367866666666666
trial_2,8,64,"[2850, 'Yes']",age2-anyQUD,20,eight.wav,11.367866666666666
trial_2,8,65,"[1546, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,2,66,"[1250, 'Yes']",age2-anyQUD,20,two.wav,11.367866666666666
trial_2,13,67,"[2113, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,13,68,"[1529, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,0,69,"[4849, 'Yes']",age2-anyQUD,20,none.wav,11.367866666666666
trial_2,11,70,"[1619, 'Yes']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,11,71,"[1753, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,5,72,"[1492, 'Yes']",age2-anyQUD,20,five.wav,11.367866666666666
trial_2,13,73,"[1651, 'Yes']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,13,74,"[2115, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,5,75,"[1959, 'No']",age2-anyQUD,20,nine.wav,11.367866666666666
trial_2,8,76,"[1496, 'No']",age2-anyQUD,20,two.wav,11.367866666666666
trial_2,13,77,"[1313, 'No']",age2-anyQUD,20,five.wav,11.367866666666666
trial_2,0,78,"[1409, 'No']",age2-anyQUD,20,summa.wav,11.367866666666666
trial_2,11,79,"[3747, 'Yes']",age2-anyQUD,20,eleven.wav,11.367866666666666
trial_2,2,80,"[1464, 'No']",age2-anyQUD,20,twelve.wav,11.367866666666666
trial_2,2,81,"[1565, 'No']",age2-anyQUD,20,none.wav,11.367866666666666
trial_2,0,82,"[1435, 'No']",age2-anyQUD,20,all.wav,11.367866666666666
trial_2,8,83,"[2754, 'Yes']",age2-anyQUD,20,eight.wav,11.367866666666666
bot_check,Elizabeth,1,"[0, 'Elizabeth']",age2-anyQUD,21,,19.047266666666665
audio_check,,3,"[0, 'Four']",age2-anyQUD,21,,19.047266666666665
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,21,,19.047266666666665
practice_trial,13,6,"[1323, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
practice_trial,13,7,"[1630, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
practice_trial,0,8,"[1893, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
practice_trial,0,9,"[1858, 'Yes']",age2-anyQUD,21,none.wav,19.047266666666665
trial_1,0,11,"[1428, 'Yes']",age2-anyQUD,21,none.wav,19.047266666666665
trial_1,13,12,"[2351, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,13,13,"[1302, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,2,14,"[1676, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_1,8,15,"[3725, 'No']",age2-anyQUD,21,eleven.wav,19.047266666666665
trial_1,2,16,"[1816, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,13,17,"[1576, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,8,18,"[1870, 'Yes']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_1,11,19,"[4629, 'Yes']",age2-anyQUD,21,thirteen.wav,19.047266666666665
trial_1,8,20,"[2627, 'Yes']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,0,21,"[1716, 'No']",age2-anyQUD,21,five.wav,19.047266666666665
trial_1,2,22,"[1385, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_1,13,23,"[2593, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,8,24,"[1801, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
trial_1,5,25,"[2631, 'No']",age2-anyQUD,21,four.wav,19.047266666666665
trial_1,0,26,"[1717, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,5,27,"[1652, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,13,28,"[1561, 'No']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_1,8,29,"[2887, 'Yes']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_1,13,30,"[1684, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,11,31,"[1775, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
trial_1,5,32,"[1929, 'No']",age2-anyQUD,21,ten.wav,19.047266666666665
trial_1,2,33,"[1874, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_1,5,34,"[1236, 'Yes']",age2-anyQUD,21,five.wav,19.047266666666665
trial_1,2,35,"[1304, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_1,13,36,"[2106, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,11,37,"[5022, 'Yes']",age2-anyQUD,21,eleven.wav,19.047266666666665
trial_1,11,38,"[1713, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,11,39,"[2381, 'No']",age2-anyQUD,21,seven.wav,19.047266666666665
trial_1,13,40,"[1295, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,0,41,"[1598, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_1,5,42,"[3270, 'Yes']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,13,43,"[1768, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,0,44,"[1947, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_1,0,45,"[1845, 'No']",age2-anyQUD,21,eleven.wav,19.047266666666665
trial_1,0,46,"[1925, 'Yes']",age2-anyQUD,21,none.wav,19.047266666666665
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,21,,19.047266666666665
trial_2,8,48,"[1903, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,11,49,"[1994, 'No']",age2-anyQUD,21,one.wav,19.047266666666665
trial_2,2,50,"[1502, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_2,8,51,"[2253, 'Yes']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_2,13,52,"[2367, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,5,53,"[1928, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,0,54,"[1691, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,0,55,"[1608, 'No']",age2-anyQUD,21,three.wav,19.047266666666665
trial_2,2,56,"[2157, 'Yes']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,13,57,"[2425, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,8,58,"[2487, 'Yes']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_2,0,59,"[1642, 'Yes']",age2-anyQUD,21,none.wav,19.047266666666665
trial_2,13,60,"[1988, 'No']",age2-anyQUD,21,ten.wav,19.047266666666665
trial_2,5,61,"[1754, 'No']",age2-anyQUD,21,two.wav,19.047266666666665
trial_2,13,62,"[1798, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,5,63,"[1564, 'Yes']",age2-anyQUD,21,five.wav,19.047266666666665
trial_2,13,64,"[1638, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
trial_2,13,65,"[1640, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,5,66,"[1954, 'No']",age2-anyQUD,21,nine.wav,19.047266666666665
trial_2,2,67,"[1538, 'Yes']",age2-anyQUD,21,two.wav,19.047266666666665
trial_2,13,68,"[1509, 'No']",age2-anyQUD,21,five.wav,19.047266666666665
trial_2,11,69,"[1639, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,13,70,"[2457, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,0,71,"[1819, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
trial_2,2,72,"[1959, 'No']",age2-anyQUD,21,twelve.wav,19.047266666666665
trial_2,5,73,"[1586, 'Yes']",age2-anyQUD,21,five.wav,19.047266666666665
trial_2,13,74,"[1292, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,0,75,"[1445, 'No']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,8,76,"[1871, 'Yes']",age2-anyQUD,21,eight.wav,19.047266666666665
trial_2,13,77,"[1019, 'Yes']",age2-anyQUD,21,all.wav,19.047266666666665
trial_2,11,78,"[4814, 'Yes']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,11,79,"[2364, 'Yes']",age2-anyQUD,21,eleven.wav,19.047266666666665
trial_2,8,80,"[2891, 'No']",age2-anyQUD,21,two.wav,19.047266666666665
trial_2,13,81,"[1767, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
trial_2,2,82,"[1694, 'No']",age2-anyQUD,21,none.wav,19.047266666666665
trial_2,0,83,"[1374, 'No']",age2-anyQUD,21,summa.wav,19.047266666666665
bot_check,Jessica,1,"[0, 'Jessica']",age2-anyQUD,22,,10.11925
audio_check,,3,"[0, 'Four']",age2-anyQUD,22,,10.11925
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,22,,10.11925
practice_trial,13,6,"[1701, 'No']",age2-anyQUD,22,none.wav,10.11925
practice_trial,13,7,"[1729, 'Yes']",age2-anyQUD,22,all.wav,10.11925
practice_trial,0,8,"[1689, 'No']",age2-anyQUD,22,all.wav,10.11925
practice_trial,0,9,"[4283, 'Yes']",age2-anyQUD,22,none.wav,10.11925
trial_1,8,11,"[3961, 'No']",age2-anyQUD,22,eleven.wav,10.11925
trial_1,13,12,"[2112, 'No']",age2-anyQUD,22,eight.wav,10.11925
trial_1,2,13,"[1685, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_1,0,14,"[2336, 'No']",age2-anyQUD,22,five.wav,10.11925
trial_1,13,15,"[1329, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_1,5,16,"[1722, 'No']",age2-anyQUD,22,four.wav,10.11925
trial_1,13,17,"[6370, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,13,18,"[1370, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_1,13,19,"[1655, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,0,20,"[1575, 'Yes']",age2-anyQUD,22,none.wav,10.11925
trial_1,8,21,"[2970, 'Yes']",age2-anyQUD,22,eight.wav,10.11925
trial_1,5,22,"[1693, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_1,2,23,"[1343, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_1,2,24,"[1358, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_1,8,25,"[1670, 'Yes']",age2-anyQUD,22,summa.wav,10.11925
trial_1,0,26,"[1741, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,8,27,"[1741, 'No']",age2-anyQUD,22,none.wav,10.11925
trial_1,11,28,"[8318, 'No']",age2-anyQUD,22,thirteen.wav,10.11925
trial_1,13,29,"[5079, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,0,30,"[1570, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_1,5,31,"[1215, 'Yes']",age2-anyQUD,22,five.wav,10.11925
trial_1,11,32,"[3346, 'Yes']",age2-anyQUD,22,eleven.wav,10.11925
trial_1,0,33,"[1565, 'No']",age2-anyQUD,22,eleven.wav,10.11925
trial_1,5,34,"[1673, 'Yes']",age2-anyQUD,22,summa.wav,10.11925
trial_1,11,35,"[1496, 'No']",age2-anyQUD,22,none.wav,10.11925
trial_1,0,36,"[1923, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,11,37,"[1780, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_1,13,38,"[1252, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_1,5,39,"[1470, 'No']",age2-anyQUD,22,ten.wav,10.11925
trial_1,11,40,"[5708, 'No']",age2-anyQUD,22,seven.wav,10.11925
trial_1,8,41,"[2632, 'Yes']",age2-anyQUD,22,eight.wav,10.11925
trial_1,13,42,"[1127, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_1,13,43,"[3970, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_1,2,44,"[1360, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_1,2,45,"[1444, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_1,0,46,"[1521, 'Yes']",age2-anyQUD,22,none.wav,10.11925
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,22,,10.11925
trial_2,0,48,"[1503, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_2,5,49,"[2220, 'No']",age2-anyQUD,22,two.wav,10.11925
trial_2,13,50,"[1262, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_2,13,51,"[1624, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_2,11,52,"[2499, 'No']",age2-anyQUD,22,one.wav,10.11925
trial_2,13,53,"[5305, 'No']",age2-anyQUD,22,ten.wav,10.11925
trial_2,8,54,"[3019, 'Yes']",age2-anyQUD,22,eight.wav,10.11925
trial_2,8,55,"[1554, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_2,13,56,"[1377, 'No']",age2-anyQUD,22,none.wav,10.11925
trial_2,2,57,"[2799, 'Yes']",age2-anyQUD,22,summa.wav,10.11925
trial_2,5,58,"[1395, 'Yes']",age2-anyQUD,22,five.wav,10.11925
trial_2,5,59,"[1258, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_2,2,60,"[1711, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_2,0,61,"[1400, 'Yes']",age2-anyQUD,22,none.wav,10.11925
trial_2,0,62,"[1310, 'No']",age2-anyQUD,22,three.wav,10.11925
trial_2,8,63,"[2705, 'Yes']",age2-anyQUD,22,eight.wav,10.11925
trial_2,13,64,"[1436, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_2,13,65,"[1832, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_2,13,66,"[1193, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_2,13,67,"[1209, 'Yes']",age2-anyQUD,22,all.wav,10.11925
trial_2,2,68,"[1635, 'No']",age2-anyQUD,22,twelve.wav,10.11925
trial_2,11,69,"[1736, 'Yes']",age2-anyQUD,22,summa.wav,10.11925
trial_2,13,70,"[2084, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_2,13,71,"[1419, 'No']",age2-anyQUD,22,summa.wav,10.11925
trial_2,11,72,"[6090, 'Yes']",age2-anyQUD,22,eleven.wav,10.11925
trial_2,13,73,"[2992, 'No']",age2-anyQUD,22,five.wav,10.11925
trial_2,0,74,"[1633, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_2,11,75,"[1404, 'No']",age2-anyQUD,22,all.wav,10.11925
trial_2,0,76,"[1480, 'Yes']",age2-anyQUD,22,none.wav,10.11925
trial_2,2,77,"[1665, 'No']",age2-anyQUD,22,none.wav,10.11925
trial_2,5,78,"[1181, 'Yes']",age2-anyQUD,22,five.wav,10.11925
trial_2,2,79,"[1136, 'Yes']",age2-anyQUD,22,two.wav,10.11925
trial_2,8,80,"[2871, 'No']",age2-anyQUD,22,two.wav,10.11925
trial_2,8,81,"[3373, 'Yes']",age2-anyQUD,22,eight.wav,10.11925
trial_2,5,82,"[1691, 'No']",age2-anyQUD,22,nine.wav,10.11925
trial_2,0,83,"[1482, 'No']",age2-anyQUD,22,summa.wav,10.11925
bot_check,Sarah,1,"[0, 'Sarah']",age2-anyQUD,23,,6.913233333333333
audio_check,,3,"[0, 'Four']",age2-anyQUD,23,,6.913233333333333
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,23,,6.913233333333333
practice_trial,13,6,"[1892, 'No']",age2-anyQUD,23,none.wav,6.913233333333333
practice_trial,13,7,"[1030, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
practice_trial,0,8,"[1551, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
practice_trial,0,9,"[1832, 'Yes']",age2-anyQUD,23,none.wav,6.913233333333333
trial_1,13,11,"[1160, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,13,12,"[1751, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,8,13,"[1543, 'No']",age2-anyQUD,23,eleven.wav,6.913233333333333
trial_1,8,14,"[1619, 'No']",age2-anyQUD,23,none.wav,6.913233333333333
trial_1,2,15,"[1137, 'Yes']",age2-anyQUD,23,two.wav,6.913233333333333
trial_1,13,16,"[1569, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,13,17,"[1922, 'No']",age2-anyQUD,23,eight.wav,6.913233333333333
trial_1,0,18,"[1556, 'No']",age2-anyQUD,23,five.wav,6.913233333333333
trial_1,2,19,"[1486, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,11,20,"[3159, 'No']",age2-anyQUD,23,thirteen.wav,6.913233333333333
trial_1,2,21,"[1232, 'Yes']",age2-anyQUD,23,two.wav,6.913233333333333
trial_1,5,22,"[1276, 'No']",age2-anyQUD,23,four.wav,6.913233333333333
trial_1,13,23,"[1295, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,5,24,"[1198, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,0,25,"[1610, 'Yes']",age2-anyQUD,23,none.wav,6.913233333333333
trial_1,8,26,"[1362, 'Yes']",age2-anyQUD,23,eight.wav,6.913233333333333
trial_1,0,27,"[1550, 'No']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,8,28,"[1461, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,11,29,"[2130, 'No']",age2-anyQUD,23,seven.wav,6.913233333333333
trial_1,5,30,"[1177, 'Yes']",age2-anyQUD,23,five.wav,6.913233333333333
trial_1,11,31,"[1423, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,13,32,"[1336, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,2,33,"[1226, 'Yes']",age2-anyQUD,23,two.wav,6.913233333333333
trial_1,0,34,"[1573, 'Yes']",age2-anyQUD,23,none.wav,6.913233333333333
trial_1,5,35,"[1644, 'No']",age2-anyQUD,23,ten.wav,6.913233333333333
trial_1,13,36,"[1916, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,13,37,"[1341, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,0,38,"[1691, 'No']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,0,39,"[1598, 'No']",age2-anyQUD,23,eleven.wav,6.913233333333333
trial_1,11,40,"[2491, 'Yes']",age2-anyQUD,23,eleven.wav,6.913233333333333
trial_1,8,41,"[1706, 'Yes']",age2-anyQUD,23,eight.wav,6.913233333333333
trial_1,2,42,"[1315, 'Yes']",age2-anyQUD,23,two.wav,6.913233333333333
trial_1,11,43,"[1513, 'No']",age2-anyQUD,23,none.wav,6.913233333333333
trial_1,5,44,"[1395, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_1,0,45,"[1394, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_1,13,46,"[1422, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,23,,6.913233333333333
trial_2,5,48,"[1407, 'Yes']",age2-anyQUD,23,five.wav,6.913233333333333
trial_2,0,49,"[1607, 'No']",age2-anyQUD,23,three.wav,6.913233333333333
trial_2,13,50,"[1534, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_2,5,51,"[1544, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_2,2,52,"[1693, 'Yes']",age2-anyQUD,23,two.wav,6.913233333333333
trial_2,2,53,"[1757, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_2,13,54,"[1073, 'Yes']",age2-anyQUD,23,all.wav,6.913233333333333
trial_2,13,55,"[2216, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_2,5,56,"[1646, 'No']",age2-anyQUD,23,two.wav,6.913233333333333
trial_2,0,57,"[1499, 'No']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_2,13,58,"[1378, 'No']",age2-anyQUD,23,none.wav,6.913233333333333
trial_2,8,59,"[2325, 'Yes']",age2-anyQUD,23,eight.wav,6.913233333333333
trial_2,13,60,"[1724, 'No']",age2-anyQUD,23,ten.wav,6.913233333333333
trial_2,8,61,"[1641, 'No']",age2-anyQUD,23,all.wav,6.913233333333333
trial_2,0,62,"[2243, 'Yes']",age2-anyQUD,23,none.wav,6.913233333333333
trial_2,13,63,"[1872, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_2,11,64,"[2947, 'No']",age2-anyQUD,23,one.wav,6.913233333333333
trial_2,8,65,"[1733, 'Yes']",age2-anyQUD,23,eight.wav,6.913233333333333
trial_2,13,66,"[2014, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
trial_2,11,67,"[2031, 'Yes']",age2-anyQUD,23,summa.wav,6.913233333333333
